date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2023-07-28,Utah,State,Total,222.0,100.0,220.57142857142,100.0
2023-07-28,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-28,Utah,State,Other,1.0,0.45,1.57142857142,0.712435233161
2023-07-28,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-28,Utah,State,Omicron,221.0,99.55,219.0,99.287564766839
2023-07-28,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-28,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-28,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-29,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-29,Utah,State,Omicron,133.0,97.79,221.85714285714,99.233226837061
2023-07-29,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-29,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-29,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-29,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-29,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-29,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-29,Utah,State,Other,3.0,2.21,1.71428571428,0.766773162939
2023-07-29,Utah,State,Total,136.0,100.0,223.57142857142,100.0
2023-07-30,Utah,State,Total,165.0,100.0,230.14285714285,100.0
2023-07-30,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-30,Utah,State,Other,0.0,0.0,1.71428571428,0.744878957169
2023-07-30,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-30,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-30,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-07-30,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-30,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-30,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-30,Utah,State,Omicron,165.0,100.0,228.42857142857,99.255121042831
2023-07-31,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-07-31,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-07-31,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-07-31,Utah,State,Omicron,285.0,100.0,229.28571428571,99.257884972171
2023-07-31,Utah,State,Total,285.0,100.0,231.0,100.0
2023-07-31,Utah,State,Other,0.0,0.0,1.71428571428,0.742115027829
2023-07-31,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-07-31,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-07-31,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-07-31,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-08-01,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-08-01,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-08-01,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-08-01,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-08-01,Utah,State,Other,0.0,0.0,1.42857142857,0.601322910403
2023-08-01,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-08-01,Utah,State,Total,327.0,100.0,237.57142857142,100.0
2023-08-01,Utah,State,Omicron,327.0,100.0,236.14285714285,99.398677089597
2023-08-01,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-01,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-08-02,Utah,State,Omicron,254.0,99.61,235.14285714285,99.3961352657
2023-08-02,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-08-02,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-08-02,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-08-02,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-08-02,Utah,State,Other,1.0,0.39,1.42857142857,0.6038647343
2023-08-02,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-08-02,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-08-02,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-02,Utah,State,Total,255.0,100.0,236.57142857142,100.0
2023-08-03,Utah,State,Total,310.0,100.0,242.85714285714,100.0
2023-08-03,Utah,State,Other,4.0,1.29,1.28571428571,0.529411764706
2023-08-03,Utah,State,Omicron,306.0,98.71,241.57142857142,99.470588235294
2023-08-03,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-08-03,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-08-03,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-08-03,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-03,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-08-03,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-08-03,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-08-04,Utah,State,Omicron,218.0,98.64,241.14285714285,99.352560329606
2023-08-04,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-08-04,Utah,State,Other,3.0,1.36,1.57142857142,0.647439670394
2023-08-04,Utah,State,Mu,0.0,0.0,0.0,0.0
2023-08-04,Utah,State,Total,221.0,100.0,242.71428571428,100.0
2023-08-04,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-04,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-08-04,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-08-04,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-08-04,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-08-05,Utah,State,Gamma,0.0,0.0,0.0,0.0
2023-08-05,Utah,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-05,Utah,State,Beta,0.0,0.0,0.0,0.0
2023-08-05,Utah,State,Alpha,0.0,0.0,0.0,0.0
2023-08-05,Utah,State,Other,2.0,1.18,1.42857142857,0.577034045009
2023-08-05,Utah,State,Lambda,0.0,0.0,0.0,0.0
2023-08-05,Utah,State,Omicron,168.0,98.82,246.14285714285,99.422965954991
2023-08-05,Utah,State,Delta,0.0,0.0,0.0,0.0
2023-08-05,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-05,Virginia,State,Total,170.0,100.0,247.57142857142,100.0
2023-08-06,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-06,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-06,Virginia,State,Other,2.0,1.0,1.71428571428,0.678349349915
2023-08-06,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-06,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-06,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-06,Virginia,State,Omicron,199.0,99.0,251.0,99.321650650085
2023-08-06,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-06,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-06,Virginia,State,Total,201.0,100.0,252.71428571428,100.0
2023-08-07,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-07,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-07,Virginia,State,Other,4.0,1.04,2.28571428571,0.856531049251
2023-08-07,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-07,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-07,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-07,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-07,Virginia,State,Total,384.0,100.0,266.85714285714,100.0
2023-08-07,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-07,Virginia,State,Omicron,380.0,98.96,264.57142857142,99.143468950749
2023-08-08,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-08,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-08,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-08,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-08,Virginia,State,Total,369.0,100.0,272.85714285714,100.0
2023-08-08,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-08,Virginia,State,Omicron,366.0,99.19,270.14285714285,99.005235602094
2023-08-08,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-08,Virginia,State,Other,3.0,0.81,2.71428571428,0.994764397906
2023-08-08,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-09,Virginia,State,Omicron,342.0,99.42,282.71428571428,98.999499749875
2023-08-09,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-09,Virginia,State,Other,2.0,0.58,2.85714285714,1.000500250125
2023-08-09,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-09,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-09,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-09,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-09,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-09,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-09,Virginia,State,Total,344.0,100.0,285.57142857142,100.0
2023-08-10,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-10,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-10,Virginia,State,Other,3.0,0.83,2.71428571428,0.926829268293
2023-08-10,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-10,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-10,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-10,Virginia,State,Omicron,358.0,99.17,290.14285714285,99.073170731707
2023-08-10,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-10,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-10,Virginia,State,Total,361.0,100.0,292.85714285714,100.0
2023-08-11,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-11,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-11,Virginia,State,Omicron,254.0,99.22,295.28571428571,99.136690647482
2023-08-11,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-11,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-11,Virginia,State,Other,2.0,0.78,2.57142857142,0.863309352518
2023-08-11,Virginia,State,Total,256.0,100.0,297.85714285714,100.0
2023-08-11,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-11,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-11,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-12,Virginia,State,Other,1.0,0.45,2.42857142857,0.795507721104
2023-08-12,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-12,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-12,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-12,Virginia,State,Total,222.0,100.0,305.28571428571,100.0
2023-08-12,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-12,Virginia,State,Omicron,221.0,99.55,302.85714285714,99.204492278896
2023-08-12,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-12,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-12,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-13,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-13,Virginia,State,Total,271.0,100.0,315.28571428571,100.0
2023-08-13,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-13,Virginia,State,Other,1.0,0.37,2.28571428571,0.724966017218
2023-08-13,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-13,Virginia,State,Omicron,270.0,99.63,313.0,99.275033982782
2023-08-13,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-13,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-13,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-13,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-14,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-14,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-14,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-14,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-14,Virginia,State,Omicron,404.0,99.75,316.42857142857,99.416517055655
2023-08-14,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-14,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-14,Virginia,State,Total,405.0,100.0,318.28571428571,100.0
2023-08-14,Virginia,State,Other,1.0,0.25,1.85714285714,0.583482944345
2023-08-14,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-15,Virginia,State,Omicron,348.0,99.43,313.85714285714,99.456767768221
2023-08-15,Virginia,State,Other,2.0,0.57,1.71428571428,0.543232231779
2023-08-15,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-15,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-15,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-15,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-15,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-15,Virginia,State,Total,350.0,100.0,315.57142857142,100.0
2023-08-15,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-15,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-16,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-16,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-16,Virginia,State,Omicron,512.0,99.61,338.14285714285,99.495586380832
2023-08-16,Virginia,State,Total,514.0,100.0,339.85714285714,100.0
2023-08-16,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-16,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-16,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-16,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-16,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-16,Virginia,State,Other,2.0,0.39,1.71428571428,0.504413619168
2023-08-17,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-17,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-17,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-17,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-17,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-17,Virginia,State,Omicron,431.0,99.77,348.57142857142,99.591836734694
2023-08-17,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-17,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-17,Virginia,State,Total,432.0,100.0,350.0,100.0
2023-08-17,Virginia,State,Other,1.0,0.23,1.42857142857,0.408163265306
2023-08-18,Virginia,State,Total,348.0,100.0,363.14285714285,100.0
2023-08-18,Virginia,State,Omicron,347.0,99.71,361.85714285714,99.645948072384
2023-08-18,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-18,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-18,Virginia,State,Other,1.0,0.29,1.28571428571,0.354051927616
2023-08-18,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-18,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-18,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-18,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-18,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-19,Virginia,State,Omicron,233.0,99.15,363.57142857142,99.608610567515
2023-08-19,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-19,Virginia,State,Total,235.0,100.0,365.0,100.0
2023-08-19,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-19,Virginia,State,Other,2.0,0.85,1.42857142857,0.391389432485
2023-08-19,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-19,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-19,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-19,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-19,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-20,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-20,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-20,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-20,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-20,Virginia,State,Omicron,238.0,99.17,359.0,99.564183835182
2023-08-20,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-20,Virginia,State,Other,2.0,0.83,1.57142857142,0.435816164818
2023-08-20,Virginia,State,Total,240.0,100.0,360.57142857142,100.0
2023-08-20,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-20,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-21,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-21,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-21,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-21,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-21,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-21,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-21,Virginia,State,Omicron,538.0,99.81,378.14285714285,99.586155003762
2023-08-21,Virginia,State,Other,1.0,0.19,1.57142857142,0.413844996238
2023-08-21,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-21,Virginia,State,Total,539.0,100.0,379.71428571428,100.0
2023-08-22,Virginia,State,Omicron,422.0,99.53,388.71428571428,99.597364568082
2023-08-22,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-22,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-22,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-22,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-22,Virginia,State,Other,2.0,0.47,1.57142857142,0.402635431918
2023-08-22,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-22,Virginia,State,Total,424.0,100.0,390.28571428571,100.0
2023-08-22,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-22,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-23,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-23,Virginia,State,Total,599.0,100.0,402.42857142857,100.0
2023-08-23,Virginia,State,Other,3.0,0.5,1.71428571428,0.425985090522
2023-08-23,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-23,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-23,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-23,Virginia,State,Omicron,596.0,99.5,400.71428571428,99.574014909478
2023-08-23,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-23,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-23,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-24,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-24,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-24,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-24,Virginia,State,Total,522.0,100.0,415.28571428571,100.0
2023-08-24,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-24,Virginia,State,Other,1.0,0.19,1.71428571428,0.412796697626
2023-08-24,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-24,Virginia,State,Omicron,521.0,99.81,413.57142857142,99.587203302374
2023-08-24,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-24,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-25,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-25,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-25,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-25,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-25,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-25,Virginia,State,Other,0.0,0.0,1.57142857142,0.380228136882
2023-08-25,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-25,Virginia,State,Total,334.0,100.0,413.28571428571,100.0
2023-08-25,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-25,Virginia,State,Omicron,334.0,100.0,411.71428571428,99.619771863118
2023-08-26,Virginia,State,Other,1.0,0.4,1.42857142857,0.343642611684
2023-08-26,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-26,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-26,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-26,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-26,Virginia,State,Total,252.0,100.0,415.71428571428,100.0
2023-08-26,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-26,Virginia,State,Omicron,251.0,99.6,414.28571428571,99.656357388316
2023-08-26,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-26,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-27,Virginia,State,Other,2.0,0.75,1.42857142857,0.340715502555
2023-08-27,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-27,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-27,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-27,Virginia,State,Total,265.0,100.0,419.28571428571,100.0
2023-08-27,Virginia,State,Omicron,263.0,99.25,417.85714285714,99.659284497445
2023-08-27,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-27,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-27,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-27,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-28,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-28,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-28,Virginia,State,Other,1.0,0.2,1.42857142857,0.345303867403
2023-08-28,Virginia,State,Omicron,499.0,99.8,412.28571428571,99.654696132597
2023-08-28,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-28,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-28,Virginia,State,Total,500.0,100.0,413.71428571428,100.0
2023-08-28,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-28,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-28,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-29,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-29,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-29,Virginia,State,Total,508.0,100.0,425.71428571428,100.0
2023-08-29,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-29,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-29,Virginia,State,Omicron,506.0,99.61,424.28571428571,99.664429530201
2023-08-29,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-29,Virginia,State,Other,2.0,0.39,1.42857142857,0.335570469799
2023-08-29,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-29,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-30,Virginia,State,Omicron,480.0,99.79,407.71428571428,99.720475192173
2023-08-30,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-30,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-08-30,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-30,Virginia,State,Other,1.0,0.21,1.14285714285,0.279524807827
2023-08-30,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-30,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-30,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-30,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-30,Virginia,State,Total,481.0,100.0,408.85714285714,100.0
2023-08-31,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-08-31,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-08-31,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-08-31,Virginia,State,Omicron,396.0,99.75,389.85714285714,99.707709170625
2023-08-31,Virginia,State,Other,1.0,0.25,1.14285714285,0.292290829375
2023-08-31,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-08-31,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-08-31,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-08-31,Virginia,State,Total,397.0,100.0,391.0,100.0
2023-08-31,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-09-01,Virginia,State,Total,318.0,100.0,388.71428571428,100.0
2023-09-01,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-09-01,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-09-01,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-09-01,Virginia,State,Omicron,317.0,99.69,387.42857142857,99.669239250276
2023-09-01,Virginia,State,Other,1.0,0.31,1.28571428571,0.330760749724
2023-09-01,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-09-01,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-09-01,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-09-01,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-09-02,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-09-02,Virginia,State,Total,209.0,100.0,382.57142857142,100.0
2023-09-02,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-09-02,Virginia,State,Omicron,209.0,100.0,381.42857142857,99.701269604182
2023-09-02,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-09-02,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-09-02,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-09-02,Virginia,State,Other,0.0,0.0,1.14285714285,0.298730395818
2023-09-02,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-09-02,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-09-03,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-09-03,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-09-03,Virginia,State,Total,191.0,100.0,372.0,100.0
2023-09-03,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-09-03,Virginia,State,Other,0.0,0.0,0.85714285714,0.230414746544
2023-09-03,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-09-03,Virginia,State,Omicron,191.0,100.0,371.14285714285,99.769585253456
2023-09-03,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-09-03,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-09-03,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-09-04,Virginia,State,Beta,0.0,0.0,0.0,0.0
2023-09-04,Virginia,State,Total,212.0,100.0,330.85714285714,100.0
2023-09-04,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-09-04,Virginia,State,Gamma,0.0,0.0,0.0,0.0
2023-09-04,Virginia,State,Omicron,212.0,100.0,330.14285714285,99.784110535406
2023-09-04,Virginia,State,Mu,0.0,0.0,0.0,0.0
2023-09-04,Virginia,State,Other,0.0,0.0,0.71428571428,0.215889464594
2023-09-04,Virginia,State,Alpha,0.0,0.0,0.0,0.0
2023-09-04,Virginia,State,Lambda,0.0,0.0,0.0,0.0
2023-09-04,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-09-05,Virginia,State,Delta,0.0,0.0,0.0,0.0
2023-09-05,Virginia,State,Epsilon,0.0,0.0,0.0,0.0
2023-09-05,Virginia,State,Other,3.0,0.64,0.85714285714,0.263736263736
